,Unnamed: 0,vintage,country,county,designation,points,price,province,title,variety,winery
7389,7471,2009,Germany,,Wallhausen Johannisberg GG Trocken,88,67.0,Nahe,Prinz Salm 2009 Wallhausen Johannisberg GG Trocken Riesling (Nahe),Riesling,Prinz Salm
7390,7472,2009,US,Columbia Valley (WA),,89,34.0,Washington,aMaurice 2009 Syrah (Columbia Valley (WA)),Syrah,aMaurice
7391,7473,2009,France,Beaujolais,Cuvee Terroir,86,15.0,Beaujolais,Domaine Pral 2009 Cuvee Terroir (Beaujolais),Gamay,Domaine Pral
7392,7474,2009,Spain,Bierzo,Gotin del Risc,83,14.0,Northern Spain,Abad 2009 Gotin del Risc Godello (Bierzo),Godello,Abad
7393,7475,2009,Italy,Colli Orientali del Friuli,Biancosesto,90,25.0,Northeastern Italy,La Tunella 2009 Biancosesto White (Colli Orientali del Friuli),White Blend,La Tunella
7394,7476,2009,Portugal,,Tamara,85,10.0,Tejo,Falua 2009 Tamara Red (Tejo),Portuguese Red,Falua
7395,7477,2009,US,Russian River Valley,Winery Block,92,34.0,California,Balletto 2009 Winery Block Pinot Noir (Russian River Valley),Pinot Noir,Balletto
7396,7478,2009,US,Russian River Valley,Appellation Series,86,25.0,California,Mark West 2009 Appellation Series Pinot Noir (Russian River Valley),Pinot Noir,Mark West
7397,7479,2009,US,Sta. Rita Hills,,91,55.0,California,Inception 2009 Pinot Noir (Sta. Rita Hills),Pinot Noir,Inception
7398,7480,2009,Germany,,Scharzhofberger Brut,90,28.0,Mosel,Bischofliche Weinguter Trier 2009 Scharzhofberger Brut Riesling (Mosel),Riesling,Bischofliche Weinguter Trier
7399,7481,2009,US,Horse Heaven Hills,Palengat Red,95,90.0,Washington,Quilceda Creek 2009 Palengat Red Red (Horse Heaven Hills),Bordeaux-style Red Blend,Quilceda Creek
7400,7482,2009,Germany,,Abtsberg Kabinett,85,35.0,Mosel,Maximin Grunhauser 2009 Abtsberg Kabinett Riesling (Mosel),Riesling,Maximin Grunhauser
7401,7483,2009,US,Santa Ynez Valley,,84,20.0,California,Firestone 2009 Merlot (Santa Ynez Valley),Merlot,Firestone
7402,7484,2009,France,Saint-Estephe,Barrel sample,92,,Bordeaux,Chateau de Pez 2009 Barrel sample (Saint-Estephe),Bordeaux-style Red Blend,Chateau de Pez
7403,7485,2009,South Africa,,,84,11.0,Stellenbosch,Beyerskloof 2009 Pinotage (Stellenbosch),Pinotage,Beyerskloof
7404,7486,2009,France,Medoc,,86,45.0,Bordeaux,Chateau Moulin de Canhaut 2009 Medoc,Bordeaux-style Red Blend,Chateau Moulin de Canhaut
7405,7487,2009,US,Columbia Valley (WA),Reserve,87,50.0,Washington,Woodinville Wine Cellars 2009 Reserve Cabernet Sauvignon (Columbia Valley (WA)),Cabernet Sauvignon,Woodinville Wine Cellars
7406,7488,2009,Italy,Amarone della Valpolicella,,87,80.0,Veneto,Monte Tondo 2009 Amarone della Valpolicella,Red Blend,Monte Tondo
7407,7489,2009,France,Sainte-Foy Bordeaux,Triple A,87,59.0,Bordeaux,Chateau l'Enclos 2009 Triple A (Sainte-Foy Bordeaux),Bordeaux-style Red Blend,Chateau l'Enclos
7408,7490,2009,Spain,Rioja,Valcortes Reserva,90,32.0,Northern Spain,Maset del Lleo 2009 Valcortes Reserva (Rioja),Tempranillo,Maset del Lleo
7409,7491,2009,Portugal,,,85,25.0,Tejo,Fiuza 2009 Rose (Tejo),Rose,Fiuza
7410,7492,2009,Spain,Vino de la Tierra de Castilla y Leon,Pago Negralada,93,110.0,Northern Spain,Abadia Retuerta 2009 Pago Negralada Tempranillo (Vino de la Tierra de Castilla y Leon),Tempranillo,Abadia Retuerta
7411,7493,2009,France,Cote de Beaune-Villages,,90,24.0,Burgundy,Joseph Drouhin 2009 Cote de Beaune-Villages,Pinot Noir,Joseph Drouhin
7412,7494,2009,New Zealand,,,84,15.0,Marlborough,Hunter's 2009 Chardonnay (Marlborough),Chardonnay,Hunter's
7413,7495,2009,US,Columbia Valley (WA),Besoleil,91,45.0,Washington,Betz Family 2009 Besoleil Red (Columbia Valley (WA)),Rhone-style Red Blend,Betz Family
7414,7496,2009,Austria,,Kalmuck Federspiel,86,20.0,Wachau,Gritsch Mauritiushof 2009 Kalmuck Federspiel Gruner Veltliner (Wachau),Gruner Veltliner,Gritsch Mauritiushof
7415,7497,2009,US,Horse Heaven Hills,Elerding Vineyard,89,30.0,Washington,Stottle 2009 Elerding Vineyard Cabernet Sauvignon (Horse Heaven Hills),Cabernet Sauvignon,Stottle
7416,7498,2009,US,Santa Ynez Valley,,86,32.0,California,Rusack 2009 Sangiovese (Santa Ynez Valley),Sangiovese,Rusack
7417,7499,2009,France,Saint-Estephe,Barrel sample,91,,Bordeaux,Chateau les Ormes de Pez 2009 Barrel sample (Saint-Estephe),Bordeaux-style Red Blend,Chateau les Ormes de Pez
7418,7500,2009,US,Willamette Valley,Estate,89,28.0,Oregon,Blakeslee 2009 Estate Pinot Noir (Willamette Valley),Pinot Noir,Blakeslee
7419,7501,2009,US,Edna Valley,,90,18.0,California,LaZarre 2009 Sauvignon Blanc (Edna Valley),Sauvignon Blanc,LaZarre
7420,7502,2009,France,Moulin-a-Vent,Domaine de Michelons,88,,Beaujolais,Georges Duboeuf 2009 Domaine de Michelons (Moulin-a-Vent),Gamay,Georges Duboeuf
7421,7503,2009,US,Napa Valley,Oak Knoll Ranch Lamoreaux Vineyards Vintner Select,95,90.0,California,Sequoia Grove 2009 Oak Knoll Ranch Lamoreaux Vineyards Vintner Select Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Sequoia Grove
7422,7504,2009,Italy,Sicilia,Terrae Dei,85,,Sicily & Sardinia,Corvo 2009 Terrae Dei Grillo (Sicilia),Grillo,Corvo
7423,7505,2009,US,Russian River Valley,Flax Vineyard,95,56.0,California,Williams Selyem 2009 Flax Vineyard Pinot Noir (Russian River Valley),Pinot Noir,Williams Selyem
7424,7506,2009,Hungary,,Cuvee 113,88,25.0,Tokaj,Sauska 2009 Cuvee 113 White (Tokaj),White Blend,Sauska
7425,7507,2009,Chile,,Vision Block: 68 Old Vine Single Vineyard,85,15.0,Colchagua Valley,Cono Sur 2009 Vision Block: 68 Old Vine Single Vineyard Pinot Noir (Colchagua Valley),Pinot Noir,Cono Sur
7426,7508,2009,Italy,Umbria,Foresco,87,18.0,Central Italy,Barberani 2009 Foresco Red (Umbria),Red Blend,Barberani
7427,7509,2009,US,Columbia Valley (WA),Sagemoor,87,31.0,Washington,Barrister 2009 Sagemoor Cabernet Sauvignon (Columbia Valley (WA)),Cabernet Sauvignon,Barrister
7428,7510,2009,Germany,,Herrenberg Eiswein 82,93,316.0,Mosel,Maximin Grunhauser 2009 Herrenberg Eiswein 82 Riesling (Mosel),Riesling,Maximin Grunhauser
7429,7511,2009,US,Columbia Valley (WA),,95,20.0,Washington,Poet's Leap 2009 Riesling (Columbia Valley (WA)),Riesling,Poet's Leap
7430,7512,2009,France,Alsace,Reserve,86,24.0,Alsace,Gustave Lorentz 2009 Reserve Gewurztraminer (Alsace),Gewurztraminer,Gustave Lorentz
7431,7513,2009,France,Beaune,Clos des Mouches Premier Cru,92,112.0,Burgundy,Chanson Pere et Fils 2009 Clos des Mouches Premier Cru (Beaune),Pinot Noir,Chanson Pere et Fils
7432,7514,2009,US,Fair Play,,89,32.0,California,Cedar Creek 2009 Petite Sirah (Fair Play),Petite Sirah,Cedar Creek
7433,7515,2009,Argentina,Mendoza,Reserva,86,15.0,Mendoza Province,Sur de los Andes 2009 Reserva Malbec (Mendoza),Malbec,Sur de los Andes
7434,7516,2009,Spain,Calatayud,,86,14.0,Northern Spain,Las Rocas de San Alejandro 2009 Garnacha (Calatayud),Garnacha,Las Rocas de San Alejandro
7435,7517,2009,Austria,,Kellermeister Privat Kremser Kremsleiten,89,19.0,Niederosterreich,Winzer Krems 2009 Kellermeister Privat Kremser Kremsleiten Riesling (Niederosterreich),Riesling,Winzer Krems
7436,7518,2009,US,Napa Valley,,87,55.0,California,Faust 2009 Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Faust
7437,7519,2009,US,Sta. Rita Hills,Rita's Earth,87,22.0,California,Babcock 2009 Rita's Earth Pinot Noir (Sta. Rita Hills),Pinot Noir,Babcock
7438,7520,2009,US,Willamette Valley,Temperance Hill Vineyard,87,19.0,Oregon,Lumos 2009 Temperance Hill Vineyard Gewurztraminer (Willamette Valley),Gewurztraminer,Lumos
7439,7521,2009,US,Sonoma Coast,Saddle-Up,85,22.0,California,Flocchini 2009 Saddle-Up Syrah (Sonoma Coast),Syrah,Flocchini
7440,7522,2009,US,Paso Robles,,83,18.0,California,Bianchi 2009 Zinfandel (Paso Robles),Zinfandel,Bianchi
7441,7523,2009,US,Dry Creek Valley,East Ridge Block Estate,89,28.0,California,Gustafson Family 2009 East Ridge Block Estate Petite Sirah (Dry Creek Valley),Petite Sirah,Gustafson Family
7442,7524,2009,US,Columbia Valley (WA),Traditions,87,15.0,Washington,Milbrandt 2009 Traditions Syrah (Columbia Valley (WA)),Syrah,Milbrandt
7443,7525,2009,France,Savennieres,Cuvee Speciale,92,,Loire Valley,Chateau d'Epire 2009 Cuvee Speciale (Savennieres),Chenin Blanc,Chateau d'Epire
7444,7526,2009,US,Mount Veeder,Le Roi Soleil,91,65.0,California,Y Rousseau 2009 Le Roi Soleil Cabernet Sauvignon (Mount Veeder),Cabernet Sauvignon,Y Rousseau
7445,7527,2009,Italy,Toscana,Regina di Renieri,92,30.0,Tuscany,Renieri 2009 Regina di Renieri Syrah (Toscana),Syrah,Renieri
7446,7528,2009,Argentina,Agrelo,Remolinos Vineyard,87,22.0,Mendoza Province,Finca Decero 2009 Remolinos Vineyard Cabernet Sauvignon (Agrelo),Cabernet Sauvignon,Finca Decero
7447,7529,2009,Italy,Amarone della Valpolicella,Zovo,85,47.0,Veneto,Zanoni 2009 Zovo (Amarone della Valpolicella),Red Blend,Zanoni
7448,7530,2009,France,Bordeaux Superieur,Reserve du Chateau,87,17.0,Bordeaux,Chateau Pey la Tour 2009 Reserve du Chateau (Bordeaux Superieur),Bordeaux-style Red Blend,Chateau Pey la Tour
7449,7531,2009,US,Santa Barbara County,Fox Family Vineyard,90,45.0,California,Blair Fox 2009 Fox Family Vineyard Petite Sirah (Santa Barbara County),Petite Sirah,Blair Fox
7450,7532,2009,Italy,Amarone della Valpolicella,Monte Ca' Bianca,90,78.0,Veneto,Begali 2009 Monte Ca' Bianca (Amarone della Valpolicella),Red Blend,Begali
7451,7533,2009,US,Knights Valley,,88,34.0,California,Ehret 2009 Cabernet Sauvignon (Knights Valley),Cabernet Sauvignon,Ehret
7452,7534,2009,Italy,Gavi di Gavi,,86,20.0,Piedmont,Tenuta Olim Bauda 2009 Gavi di Gavi,Cortese,Tenuta Olim Bauda
7453,7535,2009,France,Alsace,Turckheim Clos Jebsal Vendanges Tardive,95,,Alsace,Domaine Zind-Humbrecht 2009 Turckheim Clos Jebsal Vendanges Tardive Pinot Gris (Alsace),Pinot Gris,Domaine Zind-Humbrecht
7454,7536,2009,France,Margaux,,89,40.0,Bordeaux,Chateau d'Angludet 2009 Margaux,Bordeaux-style Red Blend,Chateau d'Angludet
7455,7537,2009,US,Russian River Valley,Station 10,85,17.0,California,Hook & Ladder 2009 Station 10 Red (Russian River Valley),Red Blend,Hook & Ladder
7456,7538,2009,US,Horse Heaven Hills,,93,30.0,Washington,Alder Ridge 2009 Cabernet Sauvignon (Horse Heaven Hills),Cabernet Sauvignon,Alder Ridge
7457,7539,2009,US,Sierra Foothills,,82,15.0,California,Sera Fina 2009 Sauvignon Blanc (Sierra Foothills),Sauvignon Blanc,Sera Fina
7458,7540,2009,Italy,Umbria,Phi Natura Armonia,91,49.0,Central Italy,Tenuta Vitalonga 2009 Phi Natura Armonia Red (Umbria),Red Blend,Tenuta Vitalonga
7459,7541,2009,Portugal,,Periquita,87,10.0,Setubal,Jose Maria da Fonseca 2009 Periquita Red (Setubal),Portuguese Red,Jose Maria da Fonseca
7460,7542,2009,Italy,Brunello di Montalcino,Campo del Drago,86,80.0,Tuscany,Castiglion del Bosco 2009 Campo del Drago (Brunello di Montalcino),Sangiovese,Castiglion del Bosco
7461,7543,2009,US,Sonoma Valley,Monte Rosso Vineyard,86,48.0,California,Muscardini 2009 Monte Rosso Vineyard Zinfandel (Sonoma Valley),Zinfandel,Muscardini
7462,7544,2009,US,Napa Valley,,87,35.0,California,Domaine Chandon 2009 Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Domaine Chandon
7463,7545,2009,France,Pomerol,,93,,Bordeaux,Chateau le Gay 2009 Pomerol,Bordeaux-style Red Blend,Chateau le Gay
7464,7546,2009,France,Cornas,Les Ruchets,93,84.0,Rhone Valley,Jean-Luc Colombo 2009 Les Ruchets (Cornas),Syrah,Jean-Luc Colombo
7465,7547,2009,Spain,Bierzo,Vega Montan,86,13.0,Northern Spain,Bodegas Adria 2009 Vega Montan Mencia (Bierzo),Mencia,Bodegas Adria
7466,7548,2009,Chile,,,86,13.0,Central Valley,Manina 2009 Cabernet Sauvignon (Central Valley),Cabernet Sauvignon,Manina
7467,7549,2009,France,Morgon,Domaine de la Chaponne,92,,Beaujolais,Georges Duboeuf 2009 Domaine de la Chaponne (Morgon),Gamay,Georges Duboeuf
7468,7550,2009,France,Pomerol,,92,,Bordeaux,Clos l'Eglise 2009 Pomerol,Bordeaux-style Red Blend,Clos l'Eglise
7469,7551,2009,US,Finger Lakes,Falling Man Vineyard Dry,89,30.0,New York,Keuka Lake Vineyards 2009 Falling Man Vineyard Dry Riesling (Finger Lakes),Riesling,Keuka Lake Vineyards
7470,7552,2009,US,Santa Barbara County,I Tre Figli,90,35.0,California,Silver 2009 I Tre Figli Red (Santa Barbara County),Red Blend,Silver
7471,7553,2009,US,Russian River Valley,Estate Vineyard,95,100.0,California,Williams Selyem 2009 Estate Vineyard Pinot Noir (Russian River Valley),Pinot Noir,Williams Selyem
7472,7554,2009,US,Columbia Valley (WA),,91,36.0,Washington,Flying Dreams 2009 Tempranillo (Columbia Valley (WA)),Tempranillo,Flying Dreams
7473,7555,2009,US,Diamond Mountain District,Estate,92,75.0,California,Reverie 2009 Estate Cabernet Sauvignon (Diamond Mountain District),Cabernet Sauvignon,Reverie
7474,7556,2009,Argentina,Mendoza,Coleccion,83,12.0,Mendoza Province,Alma del Sur 2009 Coleccion Malbec (Mendoza),Malbec,Alma del Sur
7475,7557,2009,Spain,Rioja,,87,9.0,Northern Spain,Marques de Caceres 2009 Rose (Rioja),Rose,Marques de Caceres
7476,7558,2009,US,Santa Ynez Valley,McGinley Vineyard,91,28.0,California,Ojai 2009 McGinley Vineyard Sauvignon Blanc (Santa Ynez Valley),Sauvignon Blanc,Ojai
7477,7559,2009,US,North Coast,,82,19.0,California,Ramsay 2009 Petite Sirah (North Coast),Petite Sirah,Ramsay
7478,7560,2009,New Zealand,,by Ant Moore,85,15.0,Central Otago,Terroir 2009 by Ant Moore Pinot Noir (Central Otago),Pinot Noir,Terroir
7479,7561,2009,US,Paso Robles,Estate,82,25.0,California,Midnight 2009 Estate Merlot (Paso Robles),Merlot,Midnight
7480,7562,2009,US,Horse Heaven Hills,,88,44.0,Washington,Bunnell 2009 Syrah (Horse Heaven Hills),Syrah,Bunnell
7481,7563,2009,Italy,Bolgheri Superiore,Baia al Vento,92,33.0,Tuscany,Campo al Mare 2009 Baia al Vento (Bolgheri Superiore),Red Blend,Campo al Mare
7482,7564,2009,Austria,,Klausen,92,,Sudoststeiermark,Neumeister 2009 Klausen Sauvignon Blanc (Sudoststeiermark),Sauvignon Blanc,Neumeister
7483,7565,2009,Australia,Frankland River,Olmo's Reward,91,55.0,Western Australia,Frankland Estate 2009 Olmo's Reward Red (Frankland River),Bordeaux-style Red Blend,Frankland Estate
7484,7566,2009,Italy,Franciacorta,Brut Nature,87,45.0,Lombardy,Ronco Calino 2009 Brut Nature Sparkling (Franciacorta),Sparkling Blend,Ronco Calino
7485,7567,2009,Spain,Rioja,Reserva,92,38.0,Northern Spain,Remelluri 2009 Reserva (Rioja),Tempranillo Blend,Remelluri
7486,7568,2009,US,Columbia Valley (WA),Stained Tooth,90,32.0,Washington,Dusted Valley 2009 Stained Tooth Syrah (Columbia Valley (WA)),Syrah,Dusted Valley
7487,7569,2009,US,Paso Robles,Aurelio's Selection,87,35.0,California,Star Angel by Montes 2009 Aurelio's Selection Red (Paso Robles),Rhone-style Red Blend,Star Angel by Montes
7488,7570,2009,France,Nuits-St.-Georges,,88,68.0,Burgundy,Chanson Pere et Fils 2009 Nuits-St.-Georges,Pinot Noir,Chanson Pere et Fils
7489,7571,2009,US,Sonoma Coast,Split Rock Vineyard,90,40.0,California,Blessing 2009 Split Rock Vineyard Pinot Noir (Sonoma Coast),Pinot Noir,Blessing
7490,7572,2009,US,Sonoma Valley,Meeks Hilltop Ranch,90,25.0,California,Wellington 2009 Meeks Hilltop Ranch Zinfandel (Sonoma Valley),Zinfandel,Wellington
7491,7573,2009,Chile,,Single Vineyard,82,13.0,Peumo,Anakena 2009 Single Vineyard Carmenere (Peumo),Carmenere,Anakena
7492,7574,2009,Austria,,Cuvee Eiswein,93,60.0,Burgenland,Esterhazy 2009 Cuvee Eiswein White (Burgenland),Austrian white blend,Esterhazy
7493,7575,2009,France,Saint-Emilion,,94,50.0,Bordeaux,Chateau Grand Mayne 2009 Saint-Emilion,Bordeaux-style Red Blend,Chateau Grand Mayne
7494,7576,2009,Israel,,,87,30.0,Judean Hills,Psagot 2009 Cabernet Sauvignon (Judean Hills),Cabernet Sauvignon,Psagot
7495,7577,2009,Italy,Brunello di Montalcino,Poggio Abate Riserva,90,81.0,Tuscany,Tenute del Cerro 2009 Poggio Abate Riserva (Brunello di Montalcino),Sangiovese,Tenute del Cerro
7496,7578,2009,US,Santa Barbara County,,87,27.0,California,Jaffurs 2009 Syrah (Santa Barbara County),Syrah,Jaffurs
7497,7579,2009,Australia,South Eastern Australia,Diamond Label,86,10.0,Australia Other,Rosemount 2009 Diamond Label Cabernet Sauvignon (South Eastern Australia),Cabernet Sauvignon,Rosemount
7498,7580,2009,France,Chateauneuf-du-Pape,Domaine La Crau des Papes,92,44.0,Rhone Valley,Louis Bernard 2009 Domaine La Crau des Papes Red (Chateauneuf-du-Pape),Rhone-style Red Blend,Louis Bernard
7499,7581,2009,Chile,,Reserva,87,13.0,Maule Valley,Santa Carolina 2009 Reserva Pinot Noir (Maule Valley),Pinot Noir,Santa Carolina
7500,7582,2009,US,Carmel Valley,,85,24.0,California,Dawn's Dream 2009 Pinot Noir (Carmel Valley),Pinot Noir,Dawn's Dream
7501,7583,2009,US,Anderson Valley,,87,45.0,California,Jim Ball 2009 Pinot Noir (Anderson Valley),Pinot Noir,Jim Ball
7502,7584,2009,US,Walla Walla Valley (WA),Estate,92,48.0,Washington,Va Piano 2009 Estate Syrah (Walla Walla Valley (WA)),Syrah,Va Piano
7503,7585,2009,France,Saint-Joseph,Terre de Granit,87,28.0,Rhone Valley,Cave de Tain 2009 Terre de Granit (Saint-Joseph),Syrah,Cave de Tain
7504,7586,2009,France,Madiran,Chateau Bouscasse,94,20.0,Southwest France,Alain Brumont 2009 Chateau Bouscasse Red (Madiran),Red Blend,Alain Brumont
7505,7587,2009,US,Paso Robles,,82,36.0,California,Pomar Junction 2009 Syrah (Paso Robles),Syrah,Pomar Junction
7506,7588,2009,US,Yakima Valley,Chandler Reach Vineyard,86,28.0,Washington,Almquist 2009 Chandler Reach Vineyard Merlot (Yakima Valley),Merlot,Almquist
7507,7589,2009,Italy,Bolgheri,,86,35.0,Tuscany,Greppi Cupi 2009 Bolgheri,Red Blend,Greppi Cupi
7508,7590,2009,France,Pomerol,,93,98.0,Bordeaux,Chateau Vray Croix de Gay 2009 Pomerol,Bordeaux-style Red Blend,Chateau Vray Croix de Gay
7509,7591,2009,Chile,,Single Vineyard,87,18.0,Maule Valley,Oveja Negra 2009 Single Vineyard Carmenere (Maule Valley),Carmenere,Oveja Negra
7510,7592,2009,France,Cotes de Provence,L'Instant,88,,Provence,Chateau Barbanau 2009 L'Instant Rose (Cotes de Provence),Rose,Chateau Barbanau
7511,7593,2009,France,Sauternes,Cuvee Exceptionelle,90,40.0,Bordeaux,Chateau Simon 2009 Cuvee Exceptionelle (Sauternes),Bordeaux-style White Blend,Chateau Simon
7512,7594,2009,Argentina,Mendoza,,89,13.0,Mendoza Province,Alamos 2009 Malbec (Mendoza),Malbec,Alamos
7513,7595,2009,France,Beaujolais-Villages,,86,10.0,Beaujolais,Barton & Guestier 2009 Beaujolais-Villages,Gamay,Barton & Guestier
7514,7596,2009,Argentina,Mendoza,Torcidas,84,15.0,Mendoza Province,Finca Vides 2009 Torcidas Chardonnay (Mendoza),Chardonnay,Finca Vides
7515,7597,2009,US,Napa Valley,,83,18.0,California,Starmont 2009 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,Starmont
7516,7598,2009,US,Napa Valley,,89,65.0,California,Daviana 2009 Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Daviana
7517,7599,2009,France,Chablis,Les Deux Rives,87,,Burgundy,Olivier Leflaive 2009 Les Deux Rives (Chablis),Chardonnay,Olivier Leflaive
7518,7600,2009,US,Diamond Mountain District,Gravelly Meadow,96,175.0,California,Diamond Creek 2009 Gravelly Meadow Cabernet Sauvignon (Diamond Mountain District),Cabernet Sauvignon,Diamond Creek
7519,7601,2009,US,Arroyo Grande Valley,Rincon Vineyard,95,58.0,California,Talley 2009 Rincon Vineyard Pinot Noir (Arroyo Grande Valley),Pinot Noir,Talley
7520,7602,2009,Australia,South Eastern Australia,Masterpeace,83,10.0,Australia Other,Andrew Peace 2009 Masterpeace Shiraz (South Eastern Australia),Shiraz,Andrew Peace
7521,7603,2009,Argentina,Cafayate,,91,30.0,Other,San Pedro de Yacochuya 2009 Malbec-Cabernet Sauvignon (Cafayate),Malbec-Cabernet Sauvignon,San Pedro de Yacochuya
7522,7604,2009,Australia,McLaren Vale,,84,29.0,South Australia,Yangarra Estate Vineyard 2009 Roussanne (McLaren Vale),Roussanne,Yangarra Estate Vineyard
7523,7605,2009,US,Alexander Valley,Broken Road,92,40.0,California,Stonestreet 2009 Broken Road Chardonnay (Alexander Valley),Chardonnay,Stonestreet
7524,7606,2009,US,Napa Valley,,84,60.0,California,Mario Bazan 2009 Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Mario Bazan
7525,7607,2009,Spain,Bierzo,Seleccion,90,42.0,Northern Spain,Godelia 2009 Seleccion Mencia (Bierzo),Mencia,Godelia
7526,7608,2009,Argentina,Lujan de Cuyo,Icono,94,169.0,Mendoza Province,Luigi Bosca 2009 Icono Malbec-Cabernet Sauvignon (Lujan de Cuyo),Malbec-Cabernet Sauvignon,Luigi Bosca
7527,7609,2009,US,Contra Costa County,Reserve,83,38.0,California,Hannah Nicole Vineyards 2009 Reserve Petite Sirah (Contra Costa County),Petite Sirah,Hannah Nicole Vineyards
7528,7610,2009,Spain,Vino de la Tierra de Castilla y Leon,El Albar,88,12.0,Northern Spain,Francois Lurton 2009 El Albar Tempranillo (Vino de la Tierra de Castilla y Leon),Tempranillo,Francois Lurton
7529,7611,2009,US,Walla Walla Valley (WA),Occam's Razor Block Ten,93,60.0,Washington,Rasa 2009 Occam's Razor Block Ten Syrah (Walla Walla Valley (WA)),Syrah,Rasa
7530,7612,2009,Portugal,,Late Bottled Vintage,90,30.0,Port,Quinta do Portal 2009 Late Bottled Vintage (Port),Port,Quinta do Portal
7531,7613,2009,US,Carneros,,89,22.0,California,Waterstone 2009 Pinot Noir (Carneros),Pinot Noir,Waterstone
7532,7614,2009,Argentina,Mendoza,Malbec Rose,85,13.0,Mendoza Province,Melipal 2009 Malbec Rose Malbec (Mendoza),Malbec,Melipal
7533,7615,2009,South Africa,,Estalet,91,30.0,Western Cape,Bizoe 2009 Estalet Syrah (Western Cape),Syrah,Bizoe
7534,7616,2009,US,Willamette Valley,Croft Vineyard,92,18.0,Oregon,Arbor Brook 2009 Croft Vineyard Pinot Gris (Willamette Valley),Pinot Gris,Arbor Brook
