vintage,country,county,designation,points,price,province,title,variety,winery
1/1/2005,Italy,Toscana,Il Ghizzano,86,20,Tuscany,Tenuta di Ghizzano 2005 Il Ghizzano Red (Toscana),Red Blend,Tenuta di Ghizzano
1/1/2005,US,Paso Robles,Nebula,84,24,California,Midnight 2005 Nebula Cabernet Sauvignon (Paso Robles),Cabernet Sauvignon,Midnight
1/1/2005,Australia,South Australia,The Cover Drive,89,19,South Australia,Jim Barry 2005 The Cover Drive Cabernet Sauvignon (South Australia),Cabernet Sauvignon,Jim Barry
1/1/2005,Spain,Ribera del Duero,Reserva,88,29,Northern Spain,Viña Vilano 2005 Reserva (Ribera del Duero),Tempranillo,Viña Vilano
1/1/2005,Italy,Chianti Classico,Riserva,89,,Tuscany,Tenuta di Arceno 2005 Riserva (Chianti Classico),Sangiovese,Tenuta di Arceno
1/1/2005,Spain,Rioja,Reserva,91,45,Northern Spain,Marqués de Elciego 2005 Reserva (Rioja),Tempranillo,Marqués de Elciego
1/1/2005,US,Willamette Valley,,90,20,Oregon,Ponzi 2005 Chardonnay (Willamette Valley),Chardonnay,Ponzi
1/1/2005,US,Washington,Una Notte,89,30,Washington,Nota Bene 2005 Una Notte Red (Washington),Red Blend,Nota Bene
1/1/2005,Italy,Toscana,Il Leccio,88,12,Tuscany,Tenuta Oliveto 2005 Il Leccio Sangiovese (Toscana),Sangiovese,Tenuta Oliveto
1/1/2005,US,Oregon,Gary & Christine's Vineyard,88,43,Oregon,Gypsy Dancer 2005 Gary & Christine's Vineyard Pinot Noir (Oregon),Pinot Noir,Gypsy Dancer
1/1/2005,US,Dry Creek Valley,Belle Canyon,91,35,California,Bella 2005 Belle Canyon Zinfandel (Dry Creek Valley),Zinfandel,Bella
1/1/2005,US,Santa Barbara County,,86,20,California,Lincourt 2005 Syrah (Santa Barbara County),Syrah,Lincourt
1/1/2005,Spain,Vino de la Tierra de Castilla y León,Tierras de Luna,87,30,Northern Spain,Luna Beberide 2005 Tierras de Luna Red (Vino de la Tierra de Castilla y León),Red Blend,Luna Beberide
1/1/2005,US,North Fork of Long Island,Taste Red,86,35,New York,Bedell 2005 Taste Red Red (North Fork of Long Island),Red Blend,Bedell
1/1/2005,France,Chassagne-Montrachet,Clos Saint-Jean Premier Cru,92,115,Burgundy,Chanson Père et Fils 2005 Clos Saint-Jean Premier Cru (Chassagne-Montrachet),Chardonnay,Chanson Père et Fils
1/1/2005,US,Napa Valley,Estate,92,50,California,Signorello 2005 Estate Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Signorello
1/1/2005,US,Napa Valley,Argos Hill,85,44,California,Dutch Henry Winery 2005 Argos Hill Red (Napa Valley),Bordeaux-style Red Blend,Dutch Henry Winery
1/1/2005,Italy,Sicilia,D'istinto,86,13,Sicily & Sardinia,Calatrasi 2005 D'istinto Nero d'Avola (Sicilia),Nero d'Avola,Calatrasi
1/1/2005,Spain,Rioja,Reserva,92,41,Northern Spain,Valenciso 2005 Reserva (Rioja),Tempranillo,Valenciso
1/1/2005,France,Haut-Médoc,I Second Haut Beyzac,89,27,Bordeaux,Château Haut Beyzac 2005 I Second Haut Beyzac (Haut-Médoc),Bordeaux-style Red Blend,Château Haut Beyzac
1/1/2005,US,Columbia Valley (WA),Meritage Red Wine,88,40,Washington,Hestia Cellars 2005 Meritage Red Wine Red (Columbia Valley (WA)),Red Blend,Hestia Cellars
1/1/2005,Italy,Toscana,Redigaffi,95,275,Tuscany,Tua Rita 2005 Redigaffi Merlot (Toscana),Merlot,Tua Rita
1/1/2005,US,Dry Creek Valley,,92,30,California,Ferrari-Carano 2005 Zinfandel (Dry Creek Valley),Zinfandel,Ferrari-Carano
1/1/2005,France,Champagne,Millesimé Brut,90,,Champagne,Nicolas Feuillatte 2005 Millesimé Brut Chardonnay (Champagne),Chardonnay,Nicolas Feuillatte
1/1/2005,Italy,Barolo,Coste di Rose,94,43,Piedmont,Bric Cenciurio 2005 Coste di Rose (Barolo),Nebbiolo,Bric Cenciurio
1/1/2005,US,Sonoma County,Reserve,85,50,California,Viansa 2005 Reserve Cabernet Sauvignon (Sonoma County),Cabernet Sauvignon,Viansa
1/1/2005,Germany,,Erbacher Marcobrunn Spätlese,92,36,Rheingau,Langwerth Von Simmern 2005 Erbacher Marcobrunn Spätlese Riesling (Rheingau),Riesling,Langwerth Von Simmern
1/1/2005,US,El Dorado,Altitude 2401 Fair Play Farms,81,24,California,Perry Creek 2005 Altitude 2401 Fair Play Farms Syrah (El Dorado),Syrah,Perry Creek
1/1/2005,Australia,Barossa,Sparkling,88,24,South Australia,Schild Estate 2005 Sparkling Shiraz (Barossa),Shiraz,Schild Estate
1/1/2005,Italy,Etna,Metodo Classico Brut,82,25,Sicily & Sardinia,Murgo 2005 Metodo Classico Brut (Etna),Nerello Mascalese,Murgo
1/1/2005,US,Santa Ynez Valley,,92,50,California,Star Lane Vineyard 2005 Cabernet Sauvignon (Santa Ynez Valley),Cabernet Sauvignon,Star Lane Vineyard
1/1/2005,US,Columbia Valley (WA),Mésalliance,91,20,Washington,Andrew Rich 2005 Mésalliance Red (Columbia Valley (WA)),Red Blend,Andrew Rich
1/1/2005,US,Santa Lucia Highlands,Garys' Vineyard,87,60,California,Miner 2005 Garys' Vineyard Pinot Noir (Santa Lucia Highlands),Pinot Noir,Miner
1/1/2005,Spain,Toro,Spada Barrica,85,15,Northern Spain,Bodegas Fariña 2005 Spada Barrica (Toro),Tinta de Toro,Bodegas Fariña
1/1/2005,US,Columbia Valley (WA),,89,25,Washington,Andrew Rich 2005 Counoise (Columbia Valley (WA)),Counoise,Andrew Rich
1/1/2005,South Africa,,,89,37,Stellenbosch,Rudi Schultz 2005 Syrah (Stellenbosch),Syrah,Rudi Schultz
1/1/2005,France,Limoux,Les Gravas,92,21,Languedoc-Roussillon,Château d'Antugnac 2005 Les Gravas Chardonnay (Limoux),Chardonnay,Château d'Antugnac
1/1/2005,US,Central Coast,Le Pousseur,90,18,California,Bonny Doon 2005 Le Pousseur Syrah (Central Coast),Syrah,Bonny Doon
1/1/2005,Australia,Mornington Peninsula,,84,48,Victoria,Yabby Lake Vineyard 2005 Pinot Noir (Mornington Peninsula),Pinot Noir,Yabby Lake Vineyard
1/1/2005,Italy,Barolo,Cannubi Boschis,95,165,Piedmont,Luciano Sandrone 2005 Cannubi Boschis (Barolo),Nebbiolo,Luciano Sandrone
1/1/2005,France,Champagne,Cuvée Stanislas Blanc de Blancs Brut Millesimé,90,,Champagne,Thiénot 2005 Cuvée Stanislas Blanc de Blancs Brut Millesimé Chardonnay (Champagne),Chardonnay,Thiénot
1/1/2005,Spain,Rioja,Faustino V Reserva,88,12,Northern Spain,Bodegas Faustino 2005 Faustino V Reserva (Rioja),Tempranillo,Bodegas Faustino
1/1/2005,US,Pennsylvania,,86,28,Pennsylvania,Chaddsford 2005 Syrah (Pennsylvania),Syrah,Chaddsford
1/1/2005,Italy,Barbaresco,Pajoré,90,55,Piedmont,Rizzi 2005 Pajoré (Barbaresco),Nebbiolo,Rizzi
1/1/2005,Australia,South Australia,Ass Kisser Fine Red Wine,87,10,South Australia,Rocland Estate 2005 Ass Kisser Fine Red Wine Red (South Australia),Rhône-style Red Blend,Rocland Estate
1/1/2005,US,Napa Valley,Mountainside Vineyards Proprietary Red Wine,88,50,California,Erba 2005 Mountainside Vineyards Proprietary Red Wine Red (Napa Valley),Bordeaux-style Red Blend,Erba
1/1/2005,Portugal,,Reserva,90,28,Douro,Poças 2005 Reserva Red (Douro),Portuguese Red,Poças
1/1/2005,US,Southern Oregon,,88,18,Oregon,Abacela 2005 Merlot (Southern Oregon),Merlot,Abacela
1/1/2005,US,Carneros,Heritage Reserve,90,35,California,Schug 2005 Heritage Reserve Merlot (Carneros),Merlot,Schug
1/1/2005,US,Oakville,Estate,84,80,California,Cosentino 2005 Estate Cabernet Sauvignon (Oakville),Cabernet Sauvignon,Cosentino
1/1/2005,Italy,Brunello di Montalcino,,88,40,Tuscany,Fattoria Scopone 2005 Brunello di Montalcino,Sangiovese Grosso,Fattoria Scopone
1/1/2005,US,Amador County,J&S; Reserve,83,28,California,Scott Harvey 2005 J&S; Reserve Barbera (Amador County),Barbera,Scott Harvey
1/1/2005,Italy,Umbria,Campoleone,93,52,Central Italy,Lamborghini 2005 Campoleone Red (Umbria),Red Blend,Lamborghini
1/1/2005,Italy,Brunello di Montalcino,,87,,Tuscany,Vasco Sassetti 2005 Brunello di Montalcino,Sangiovese Grosso,Vasco Sassetti
1/1/2005,France,Saint-Émilion,,93,,Bordeaux,Château Grand Mayne 2005 Saint-Émilion,Bordeaux-style Red Blend,Château Grand Mayne
1/1/2005,Italy,Primitivo del Salento,Levanter,84,11,Southern Italy,Villa Vignamaggio 2005 Levanter (Primitivo del Salento),Primitivo,Villa Vignamaggio
1/1/2005,US,Napa Valley,Juliet,86,50,California,Juliet 2005 Juliet Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Juliet
1/1/2005,US,Santa Cruz Mountains,,84,48,California,Kings Mountain 2005 Meritage (Santa Cruz Mountains),Meritage,Kings Mountain
1/1/2005,US,Yakima Valley,,89,18,Washington,Kamiak 2005 Syrah (Yakima Valley),Syrah,Kamiak
1/1/2005,US,Monterey County,Friars' Vineyard,80,38,California,Mission Trail 2005 Friars' Vineyard Garnacha (Monterey County),Garnacha,Mission Trail
1/1/2005,Italy,Brunello di Montalcino,Villa al Cortile Riserva,91,60,Tuscany,Piccini 2005 Villa al Cortile Riserva (Brunello di Montalcino),Sangiovese Grosso,Piccini
1/1/2005,Chile,,,85,7,Central Valley,Chilcas 2005 Merlot (Central Valley),Merlot,Chilcas
1/1/2005,France,Minervois,,85,10,Languedoc-Roussillon,Château de Landure 2005 Red (Minervois),Rhône-style Red Blend,Château de Landure
1/1/2005,US,Paso Robles,Bud,84,32,California,Waltzing Bear 2005 Bud Petite Sirah (Paso Robles),Petite Sirah,Waltzing Bear
1/1/2005,Spain,Rioja,Gran Reserva 904,96,50,Northern Spain,La Rioja Alta 2005 Gran Reserva 904 (Rioja),Red Blend,La Rioja Alta
1/1/2005,Italy,Sicilia,Carrivàli,87,,Sicily & Sardinia,AgroArgento 2005 Carrivàli Nero d'Avola (Sicilia),Nero d'Avola,AgroArgento
1/1/2005,US,Finger Lakes,Reserve,82,20,New York,Standing Stone 2005 Reserve Chardonnay (Finger Lakes),Chardonnay,Standing Stone
1/1/2005,US,Napa Valley,Preston Vineyard,87,45,California,V. Sattui 2005 Preston Vineyard Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,V. Sattui
1/1/2005,US,Stags Leap District,,92,58,California,Chimney Rock 2005 Cabernet Sauvignon (Stags Leap District),Cabernet Sauvignon,Chimney Rock
1/1/2005,Chile,,Sideral,90,25,Rapel Valley,Altaïr 2005 Sideral Red (Rapel Valley),Cabernet Blend,Altaïr
1/1/2005,Spain,Navarra,Crianza,82,9,Northern Spain,Príncipe de Viana 2005 Crianza Red (Navarra),Tempranillo Blend,Príncipe de Viana
1/1/2005,US,Red Mountain,Klipsun Vineyard,91,40,Washington,Januik 2005 Klipsun Vineyard Merlot (Red Mountain),Merlot,Januik
1/1/2005,Israel,,Estate Bottled Gilad Kosher Dry Red Wine,84,28,Negev Hills,Kadesh Barnea 2005 Estate Bottled Gilad Kosher Dry Red Wine Red (Negev Hills),Red Blend,Kadesh Barnea
1/1/2005,Italy,Sicilia,Faro,91,80,Sicily & Sardinia,Palari 2005 Faro Red (Sicilia),Red Blend,Palari
1/1/2005,Spain,Utiel-Requena,Superior,83,9,Levante,Torre Oria 2005 Superior Tempranillo (Utiel-Requena),Tempranillo,Torre Oria
1/1/2005,Italy,Recioto di Soave Classico,Rocca Sveva Mida,92,,Veneto,Cantina di Soave 2005 Rocca Sveva Mida (Recioto di Soave Classico),Garganega,Cantina di Soave
1/1/2005,Italy,Toscana,Coldoro,88,65,Tuscany,Terralsole 2005 Coldoro Merlot (Toscana),Merlot,Terralsole
1/1/2005,France,Chiroubles,Cuvée Prestige,89,,Beaujolais,Domaine Cheysson 2005 Cuvée Prestige (Chiroubles),Gamay,Domaine Cheysson
1/1/2005,Italy,Amarone della Valpolicella Classico,I Fondatori Riserva,91,80,Veneto,Fabiano 2005 I Fondatori Riserva (Amarone della Valpolicella Classico),"Corvina, Rondinella, Molinara",Fabiano
1/1/2005,Italy,Brunello di Montalcino,,92,,Tuscany,Castiglion del Bosco 2005 Brunello di Montalcino,Sangiovese Grosso,Castiglion del Bosco
1/1/2005,France,Barsac,,95,50,Bordeaux,Château Doisy-Daëne 2005 Barsac,Bordeaux-style White Blend,Château Doisy-Daëne
1/1/2005,US,Walla Walla Valley (WA),Forgotten Hills,89,40,Washington,Waters 2005 Forgotten Hills Syrah (Walla Walla Valley (WA)),Syrah,Waters
1/1/2005,US,Walla Walla Valley (WA),Seven Hills Vineyard,88,45,Washington,Reininger 2005 Seven Hills Vineyard Carmenère (Walla Walla Valley (WA)),Carmenère,Reininger
1/1/2005,US,Napa Valley,,88,22,California,Sterling 2005 Merlot (Napa Valley),Merlot,Sterling
1/1/2005,US,Rogue Valley,Velocity Red,85,25,Oregon,Velocity Wine Cellars 2005 Velocity Red Red (Rogue Valley),Red Blend,Velocity Wine Cellars
1/1/2005,France,Beaune,Clos du Roi Premier Cru,92,65,Burgundy,Chanson Père et Fils 2005 Clos du Roi Premier Cru (Beaune),Pinot Noir,Chanson Père et Fils
1/1/2005,US,Napa Valley,Barney's Heritage Cuvee,87,20,California,Hawkstone 2005 Barney's Heritage Cuvee Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Hawkstone
1/1/2005,Spain,Priorat,Masos d'en Cubells,85,50,Catalonia,Capafons-Ossó 2005 Masos d'en Cubells Red (Priorat),Red Blend,Capafons-Ossó
1/1/2005,US,Willamette Valley,,88,27,Oregon,Johan Vineyards 2005 Pinot Noir (Willamette Valley),Pinot Noir,Johan Vineyards
1/1/2005,US,Paso Robles,Port,91,25,California,Sylvester 2005 Port Syrah (Paso Robles),Syrah,Sylvester
1/1/2005,US,Finger Lakes,Barrel Fermented,88,15,New York,Dr. Konstantin Frank 2005 Barrel Fermented Chardonnay (Finger Lakes),Chardonnay,Dr. Konstantin Frank
1/1/2005,US,Atlas Peak,Odyssey,93,50,California,Arger-Martucci 2005 Odyssey Red (Atlas Peak),Red Blend,Arger-Martucci
1/1/2005,US,Napa Valley,Rose Knoll Vineyard,87,36,California,Kasuari 2005 Rose Knoll Vineyard Zinfandel (Napa Valley),Zinfandel,Kasuari
1/1/2005,US,Paso Robles,Rockin' One,84,42,California,Cass 2005 Rockin' One Red (Paso Robles),Rhône-style Red Blend,Cass
1/1/2005,Argentina,Uco Valley,Urban Uco Blend,87,8,Mendoza Province,O. Fournier 2005 Urban Uco Blend Malbec-Tempranillo (Uco Valley),Malbec-Tempranillo,O. Fournier
1/1/2005,Italy,Colli della Toscana Centrale,Cignale,93,83,Tuscany,Cignale 2005 Cignale Cabernet Sauvignon (Colli della Toscana Centrale),Cabernet Sauvignon,Cignale
1/1/2006,France,Muscadet Sèvre et Maine,Expression de Gneiss,92,20,Loire Valley,Domaine de l'Ecu 2006 Expression de Gneiss (Muscadet Sèvre et Maine),Melon,Domaine de l'Ecu
1/1/2006,Italy,Terre di Franciacorta,Convento S.S. Annunciata,88,61,Lombardy,Bellavista 2006 Convento S.S. Annunciata Chardonnay (Terre di Franciacorta),Chardonnay,Bellavista
1/1/2006,Italy,Barolo,Colonnello,93,175,Piedmont,Poderi Aldo Conterno 2006 Colonnello (Barolo),Nebbiolo,Poderi Aldo Conterno
1/1/2006,Italy,Chianti Classico,,88,,Tuscany,Fattoria di Petroio 2006 Chianti Classico,Sangiovese,Fattoria di Petroio
1/1/2006,US,Livermore Valley,,90,16,California,Fenestra 2006 Sauvignon Blanc (Livermore Valley),Sauvignon Blanc,Fenestra
1/1/2006,US,Anderson Valley,Savoy Vineyard,93,52,California,Barnett 2006 Savoy Vineyard Pinot Noir (Anderson Valley),Pinot Noir,Barnett
1/1/2006,Spain,Bierzo,Bembibre,93,45,Northern Spain,Dominio de Tares 2006 Bembibre Mencía (Bierzo),Mencía,Dominio de Tares
1/1/2006,Australia,McLaren Vale,The Coppermine Road,91,65,South Australia,D'Arenberg 2006 The Coppermine Road Cabernet Sauvignon (McLaren Vale),Cabernet Sauvignon,D'Arenberg
1/1/2006,US,Alexander Valley,,92,40,California,Robert Young 2006 Chardonnay (Alexander Valley),Chardonnay,Robert Young
1/1/2006,US,North Fork of Long Island,Aquebogue Estate,86,18,New York,Comtesse Thérèse 2006 Aquebogue Estate Merlot (North Fork of Long Island),Merlot,Comtesse Thérèse
1/1/2006,France,Barsac,,92,,Bordeaux,Château Doisy-Daëne 2006 Barsac,Bordeaux-style White Blend,Château Doisy-Daëne
1/1/2006,US,Red Mountain,Il Mulinello Klipsun Vineyard,92,49,Washington,Lachini 2006 Il Mulinello Klipsun Vineyard Red (Red Mountain),Bordeaux-style Red Blend,Lachini
1/1/2006,Croatia,,,84,13,Hrvatsko Primorje,Toljanic 2006 Zlahtina (Hrvatsko Primorje),Zlahtina,Toljanic
1/1/2006,US,Columbia Valley (OR),Baby Poux Vineyard,91,48,Oregon,Sineann 2006 Baby Poux Vineyard Cabernet Sauvignon (Columbia Valley (OR)),Cabernet Sauvignon,Sineann
1/1/2006,US,Red Mountain,,85,25,Washington,Ward Johnson Winery 2006 Cabernet Sauvignon (Red Mountain),Cabernet Sauvignon,Ward Johnson Winery
1/1/2006,Australia,South Eastern Australia,,83,5,Australia Other,Kelly's Revenge 2006 Chardonnay (South Eastern Australia),Chardonnay,Kelly's Revenge
1/1/2006,Austria,,Koenigsegg Velt. 1,86,12,Burgenland,Schloss Halbturn 2006 Koenigsegg Velt. 1 Grüner Veltliner (Burgenland),Grüner Veltliner,Schloss Halbturn
1/1/2006,US,Santa Maria Valley,Colson Canyon,82,25,California,Alchemy Wine Productions 2006 Colson Canyon Syrah (Santa Maria Valley),Syrah,Alchemy Wine Productions
1/1/2006,Chile,,Hacienda Araucano,85,11,Colchagua Valley,J. & F. Lurton 2006 Hacienda Araucano Carmenère (Colchagua Valley),Carmenère,J. & F. Lurton
1/1/2006,US,Paso Robles,BFD,85,36,California,Peachy Canyon 2006 BFD Zinfandel (Paso Robles),Zinfandel,Peachy Canyon
1/1/2006,Italy,Barbera d'Asti Superiore,Aurora,86,10,Piedmont,Cantine Aurora 2006 Aurora (Barbera d'Asti Superiore),Barbera,Cantine Aurora
1/1/2006,Portugal,,,86,11,Alentejano,Adega Cooperativa de Borba 2006 Alicante Bouschet (Alentejano),Alicante Bouschet,Adega Cooperativa de Borba
1/1/2006,Italy,Barbaresco,,88,74,Piedmont,Ca'Romè 2006 Barbaresco,Nebbiolo,Ca'Romè
1/1/2006,US,Dundee Hills,Reserve,87,42,Oregon,The Four Graces 2006 Reserve Pinot Noir (Dundee Hills),Pinot Noir,The Four Graces
1/1/2006,US,Shenandoah Valley (CA),Esola Vineyad,84,20,California,Amador Foothill Winery 2006 Esola Vineyad Zinfandel (Shenandoah Valley (CA)),Zinfandel,Amador Foothill Winery
1/1/2006,New Zealand,,Te Muna Aroha,89,70,Martinborough,Craggy Range 2006 Te Muna Aroha Pinot Noir (Martinborough),Pinot Noir,Craggy Range
1/1/2006,US,Napa Valley,Spellonu Red,82,15,California,Spell Wine 2006 Spellonu Red Red (Napa Valley),Bordeaux-style Red Blend,Spell Wine
1/1/2006,France,Champagne,Séduction Brut,94,70,Champagne,Charles Ellner 2006 Séduction Brut (Champagne),Champagne Blend,Charles Ellner
1/1/2006,Spain,Ribera del Duero,Crianza,87,41,Northern Spain,Resalte 2006 Crianza (Ribera del Duero),Tempranillo,Resalte
1/1/2006,US,Chalone,Brosseau Vineyard,92,50,California,Harrington 2006 Brosseau Vineyard Pinot Noir (Chalone),Pinot Noir,Harrington
1/1/2006,US,Monterey,San Saba Vineyard,90,28,California,San Saba 2006 San Saba Vineyard Pinot Noir (Monterey),Pinot Noir,San Saba
1/1/2006,Italy,Barolo,Prapò,93,,Piedmont,Schiavenza 2006 Prapò (Barolo),Nebbiolo,Schiavenza
1/1/2006,Greece,,Amethystos,90,18,Drama,Domaine Costa Lazaridi 2006 Amethystos Red (Drama),Red Blend,Domaine Costa Lazaridi
1/1/2006,Italy,Toscana,,92,100,Tuscany,Boscarelli 2006 Red (Toscana),Red Blend,Boscarelli
1/1/2006,US,Paso Robles,Synergy Classic,90,68,California,Cottonwood Canyon 2006 Synergy Classic Red (Paso Robles),Red Blend,Cottonwood Canyon
1/1/2006,Chile,,,85,18,Aconcagua Valley,Arboleda 2006 Shiraz (Aconcagua Valley),Shiraz,Arboleda
1/1/2006,Australia,Adelaide Plains,,86,19,South Australia,Ceravolo 2006 Cabernet Sauvignon (Adelaide Plains),Cabernet Sauvignon,Ceravolo
1/1/2006,US,Virginia,,83,29,Virginia,Rappahannock Cellars 2006 Meritage (Virginia),Meritage,Rappahannock Cellars
1/1/2006,South Africa,,Cobblers Hill,90,40,Stellenbosch,Jardin 2006 Cobblers Hill Red (Stellenbosch),Bordeaux-style Red Blend,Jardin
1/1/2006,US,Willamette Valley,Estate,87,15,Oregon,David Hill 2006 Estate Pinot Noir (Willamette Valley),Pinot Noir,David Hill
1/1/2006,US,Applegate Valley,Anna Maria,86,24,Oregon,Valley View 2006 Anna Maria Syrah (Applegate Valley),Syrah,Valley View
1/1/2006,Austria,,Beerenauslese 375ml,92,40,Niederösterreich,Zull 2006 Beerenauslese 375ml Riesling (Niederösterreich),Riesling,Zull
1/1/2006,Italy,Barolo,Ravera,93,65,Piedmont,Principiano Ferdinando 2006 Ravera (Barolo),Nebbiolo,Principiano Ferdinando
1/1/2006,US,Dry Creek Valley,,87,19,California,Lake Sonoma 2006 Zinfandel (Dry Creek Valley),Zinfandel,Lake Sonoma
1/1/2006,Portugal,,Fernão Pires,89,,Estremadura,Casa Santos Lima 2006 Fernão Pires Fernão Pires (Estremadura),Fernão Pires,Casa Santos Lima
1/1/2006,US,Napa Valley,,90,25,California,Benessere 2006 Pinot Grigio (Napa Valley),Pinot Grigio,Benessere
1/1/2006,France,Sancerre,Les Belles Vignes,86,26,Loire Valley,Fournier Père et Fils 2006 Les Belles Vignes (Sancerre),Pinot Noir,Fournier Père et Fils
1/1/2006,France,Pomerol,Barrel sample,93,,Bordeaux,Château Hosanna 2006 Barrel sample (Pomerol),Bordeaux-style Red Blend,Château Hosanna
1/1/2006,US,Horse Heaven Hills,H3,88,15,Washington,Columbia Crest 2006 H3 Merlot (Horse Heaven Hills),Merlot,Columbia Crest
1/1/2006,Australia,Barossa,Patchwork,88,18,South Australia,Yalumba 2006 Patchwork Shiraz (Barossa),Shiraz,Yalumba
1/1/2006,Argentina,Uco Valley,,93,45,Mendoza Province,Monteviejo 2006 Red (Uco Valley),Red Blend,Monteviejo
1/1/2006,Italy,Chianti Classico,,87,20,Tuscany,Carpineto 2006 Chianti Classico,Sangiovese,Carpineto
1/1/2006,Italy,Collio,,86,21,Northeastern Italy,Villa Russiz 2006 Pinot Grigio (Collio),Pinot Grigio,Villa Russiz
1/1/2006,Spain,Rioja,Gran Reserva,87,30,Northern Spain,Montecillo 2006 Gran Reserva (Rioja),Tempranillo Blend,Montecillo
1/1/2006,Austria,,Terra O.,89,49,Mittelburgenland,Johann Heinrich 2006 Terra O. Red (Mittelburgenland),Red Blend,Johann Heinrich
1/1/2006,US,Mendocino County,,90,15,California,Bonterra 2006 Syrah (Mendocino County),Syrah,Bonterra
1/1/2006,Italy,Barolo,,89,85,Piedmont,Coppo 2006 Barolo,Nebbiolo,Coppo
1/1/2006,US,Mendocino County,Garzini Ranch,89,36,California,Artezin 2006 Garzini Ranch Petite Sirah (Mendocino County),Petite Sirah,Artezin
1/1/2006,South Africa,,,86,10,Darling,Westerland 2006 Pinotage (Darling),Pinotage,Westerland
1/1/2006,US,Santa Lucia Highlands,West Terrace,87,40,California,Paraiso Vineyards 2006 West Terrace Pinot Noir (Santa Lucia Highlands),Pinot Noir,Paraiso Vineyards
1/1/2006,Italy,Brunello di Montalcino,Riserva,91,79,Tuscany,Tenuta Oliveto 2006 Riserva (Brunello di Montalcino),Sangiovese Grosso,Tenuta Oliveto
1/1/2006,Germany,,Bernkasteler Graben Spätlese,92,29,Mosel-Saar-Ruwer,Dr. H. Thanisch (Erben Müller-Burggraef) 2006 Bernkasteler Graben Spätlese Riesling (Mosel-Saar-Ruwer),Riesling,Dr. H. Thanisch (Erben Müller-Burggraef)
