vintage,country,county,designation,points,price,province,title,variety,winery
2009-01-01,Australia,Langhorne Creek,Sea Mist Single Site,88,15.00,South Australia,Zonte's Footstep 2009 Sea Mist Single Site Verdelho (Langhorne Creek),Verdelho,Zonte's Footstep
2009-01-01,Italy,Barolo,Lazzarito Riserva,94,,Piedmont,Germano Ettore 2009 Lazzarito Riserva (Barolo),Nebbiolo,Germano Ettore
2009-01-01,Italy,Valpolicella Classico Superiore Ripasso,Campedel,88,22.00,Veneto,Gamba 2009 Campedel (Valpolicella Classico Superiore Ripasso),"Corvina, Rondinella, Molinara",Gamba
2009-01-01,US,Russian River Valley,Emelia's Cuvée,91,38.00,California,Ferrari-Carano 2009 Emelia's Cuvée Chardonnay (Russian River Valley),Chardonnay,Ferrari-Carano
2009-01-01,Argentina,Mendoza,Vineyard Selection,92,65.00,Mendoza Province,Finca Perdriel 2009 Vineyard Selection Red (Mendoza),Bordeaux-style Red Blend,Finca Perdriel
2009-01-01,France,Cahors,,91,15.00,Southwest France,Clos la Coutale 2009 Malbec (Cahors),Malbec,Clos la Coutale
2009-01-01,US,Finger Lakes,Barrel Reserve,85,14.00,New York,Knapp 2009 Barrel Reserve Chardonnay (Finger Lakes),Chardonnay,Knapp
2009-01-01,France,Beaune,Champs Pimont Premier Cru,87,79.00,Burgundy,Domaine Jacques Prieur 2009 Champs Pimont Premier Cru (Beaune),Chardonnay,Domaine Jacques Prieur
2009-01-01,Spain,Bullas,,86,16.00,Levante,Lorca 2009 Monastrell (Bullas),Monastrell,Lorca
2009-01-01,France,Chambolle-Musigny,Les Chatelots,91,135.00,Burgundy,Louis Latour 2009 Les Chatelots (Chambolle-Musigny),Pinot Noir,Louis Latour
2009-01-01,Italy,Montefalco Rosso,,89,25.00,Central Italy,Perticaia 2009 Montefalco Rosso,Red Blend,Perticaia
2009-01-01,US,Alexander Valley,Five Sisters Blend,85,34.00,California,J. Rickards 2009 Five Sisters Blend Cabernet Sauvignon (Alexander Valley),Cabernet Sauvignon,J. Rickards
2009-01-01,Chile,,,86,13.00,Colchagua Valley,El Huique 2009 Cabernet Sauvignon (Colchagua Valley),Cabernet Sauvignon,El Huique
2009-01-01,Spain,Vino de la Tierra de Castilla,,81,10.00,Central Spain,Volteo 2009 Tempranillo-Shiraz (Vino de la Tierra de Castilla),Tempranillo-Shiraz,Volteo
2009-01-01,France,Côtes du Rhône,Réserve Grand Veneur,87,15.00,Rhône Valley,Alain Jaume et Fils 2009 Réserve Grand Veneur Red (Côtes du Rhône),Rhône-style Red Blend,Alain Jaume et Fils
2009-01-01,France,Puligny-Montrachet,Champ Gain,93,100.00,Burgundy,Olivier Leflaive 2009 Champ Gain (Puligny-Montrachet),Chardonnay,Olivier Leflaive
2009-01-01,US,Horse Heaven Hills,H3 Les Chevaux Red,86,15.00,Washington,Columbia Crest 2009 H3 Les Chevaux Red Red (Horse Heaven Hills),Red Blend,Columbia Crest
2009-01-01,Portugal,,Foral de Cantanhede Gold Edition Grande Reserva,88,80.00,Bairrada,Adega de Cantanhede 2009 Foral de Cantanhede Gold Edition Grande Reserva Baga (Bairrada),Baga,Adega de Cantanhede
2009-01-01,France,Puligny-Montrachet,Les Truffières,91,75.00,Burgundy,Louis Latour 2009 Les Truffières (Puligny-Montrachet),Chardonnay,Louis Latour
2009-01-01,US,Columbia Valley (WA),,90,30.00,Washington,Sineann 2009 Cabernet Sauvignon (Columbia Valley (WA)),Cabernet Sauvignon,Sineann
2009-01-01,Chile,,Parinacota Carignan-Syrah,89,35.00,Maule Valley,Bodega Volcanes de Chile 2009 Parinacota Carignan-Syrah Red (Maule Valley),Red Blend,Bodega Volcanes de Chile
2009-01-01,Italy,Valpolicella Superiore Ripasso,Grotta del Ninfeo,87,27.00,Veneto,Domenico Fraccaroli 2009 Grotta del Ninfeo (Valpolicella Superiore Ripasso),"Corvina, Rondinella, Molinara",Domenico Fraccaroli
2009-01-01,US,Mendocino,Cuvee 128,93,18.00,California,Navarro 2009 Cuvee 128 Sauvignon Blanc (Mendocino),Sauvignon Blanc,Navarro
2009-01-01,Argentina,Mendoza,Natal,81,15.00,Mendoza Province,Alpamanta 2009 Natal Cabernet Sauvignon (Mendoza),Cabernet Sauvignon,Alpamanta
2009-01-01,Italy,Chianti Classico,Rancia Riserva,88,53.00,Tuscany,Felsina 2009 Rancia Riserva (Chianti Classico),Sangiovese,Felsina
2009-01-01,US,Monterey County,,87,90.00,California,David Family 2009 Pinot Noir (Monterey County),Pinot Noir,David Family
2009-01-01,Italy,Cortona,1618,87,35.00,Tuscany,"Leuta 2009 1,618 Merlot (Cortona)",Merlot,Leuta
2009-01-01,France,Muscat de Rivesaltes,,88,25.00,Languedoc-Roussillon,Château de Jau 2009 Muscat de Rivesaltes,Muscat,Château de Jau
2009-01-01,US,Anderson Valley,,88,18.00,California,Greenwood Ridge 2009 Sauvignon Blanc (Anderson Valley),Sauvignon Blanc,Greenwood Ridge
2009-01-01,Italy,Chianti Classico,Don Vincenzo,88,40.00,Tuscany,Casaloste 2009 Don Vincenzo (Chianti Classico),Sangiovese,Casaloste
2009-01-01,US,Monterey,Central Avenue Vineyard,87,21.00,California,Pessagno 2009 Central Avenue Vineyard Pinot Noir (Monterey),Pinot Noir,Pessagno
2009-01-01,Spain,Priorat,Vinyes Velles Old Vines,87,20.00,Catalonia,Tosalet 2009 Vinyes Velles Old Vines Red (Priorat),Red Blend,Tosalet
2009-01-01,US,Santa Ynez Valley,Mon Amour,85,60.00,California,Coquelicot 2009 Mon Amour Red (Santa Ynez Valley),Bordeaux-style Red Blend,Coquelicot
2009-01-01,France,Chablis,Les Vaudevey,92,40.00,Burgundy,Domaine Laroche 2009 Les Vaudevey (Chablis),Chardonnay,Domaine Laroche
2009-01-01,France,Chinon,Le Clos Guillot,90,,Loire Valley,Bernard Baudry 2009 Le Clos Guillot (Chinon),Cabernet Franc,Bernard Baudry
2009-01-01,Italy,Bardolino Chiaretto,,84,12.00,Veneto,Tommasi 2009 Bardolino Chiaretto,Rosé,Tommasi
2009-01-01,France,Pouilly-Fuissé,Les Vieux Murs,92,30.00,Burgundy,Jacques Charlet 2009 Les Vieux Murs (Pouilly-Fuissé),Chardonnay,Jacques Charlet
2009-01-01,Argentina,Uco Valley,Alfa Crux,93,,Mendoza Province,O. Fournier 2009 Alfa Crux Malbec (Uco Valley),Malbec,O. Fournier
2009-01-01,Chile,,Natura,86,11.00,Rapel Valley,Emiliana 2009 Natura Syrah (Rapel Valley),Syrah,Emiliana
2009-01-01,France,Morgon,Domaine de Montchavy,90,,Beaujolais,Georges Duboeuf 2009 Domaine de Montchavy (Morgon),Gamay,Georges Duboeuf
2009-01-01,New Zealand,,,91,17.00,Marlborough,Huia 2009 Pinot Noir (Marlborough),Pinot Noir,Huia
2009-01-01,US,Russian River Valley,,84,18.00,California,Picket Fence 2009 Pinot Noir (Russian River Valley),Pinot Noir,Picket Fence
2009-01-01,Italy,Umbria,Rosso Melograno,86,12.00,Central Italy,Roccafiore 2009 Rosso Melograno Red (Umbria),Red Blend,Roccafiore
2009-01-01,US,Columbia Valley (WA),Lawrence Vineyards Don Isidro Red,87,22.00,Washington,Gård 2009 Lawrence Vineyards Don Isidro Red Cabernet Sauvignon-Syrah (Columbia Valley (WA)),Cabernet Sauvignon-Syrah,Gård
2009-01-01,Australia,Western Australia,Two Steps,91,17.00,Western Australia,West Cape Howe 2009 Two Steps Shiraz (Western Australia),Shiraz,West Cape Howe
2009-01-01,Germany,,Graacher Himmelreich Auslese,91,51.00,Mosel,Joh. Jos. Prüm 2009 Graacher Himmelreich Auslese Riesling (Mosel),Riesling,Joh. Jos. Prüm
2009-01-01,US,Willamette Valley,Tualatin Estate,90,45.00,Oregon,Willamette Valley Vineyards 2009 Tualatin Estate Pinot Noir (Willamette Valley),Pinot Noir,Willamette Valley Vineyards
2009-01-01,US,Santa Ynez Valley,,87,22.00,California,Brander 2009 Syrah (Santa Ynez Valley),Syrah,Brander
2009-01-01,US,Walla Walla Valley (WA),,89,42.00,Washington,Bunchgrass 2009 Cabernet Sauvignon (Walla Walla Valley (WA)),Cabernet Sauvignon,Bunchgrass
2009-01-01,US,California,,83,8.00,California,Butterfield Station 2009 Sauvignon Blanc (California),Sauvignon Blanc,Butterfield Station
2009-01-01,Italy,Valpolicella Classico Superiore Ripasso,Gli Archi,86,25.00,Veneto,Corte Archi 2009 Gli Archi (Valpolicella Classico Superiore Ripasso),"Corvina, Rondinella, Molinara",Corte Archi
2009-01-01,US,Sonoma Valley,Rosato di Sangiovese Monte Rosso Vineyards,87,22.00,California,Muscardini 2009 Rosato di Sangiovese Monte Rosso Vineyards Sangiovese (Sonoma Valley),Sangiovese,Muscardini
2009-01-01,US,Columbia Valley (WA),Lola,96,30.00,Washington,Efeste 2009 Lola Chardonnay (Columbia Valley (WA)),Chardonnay,Efeste
2009-01-01,US,Columbia Valley (WA),Harvest Select,87,9.00,Washington,Chateau Ste. Michelle 2009 Harvest Select Riesling (Columbia Valley (WA)),Riesling,Chateau Ste. Michelle
2009-01-01,US,Eola-Amity Hills,Nusshaus,85,18.00,Oregon,Argyle 2009 Nusshaus Riesling (Eola-Amity Hills),Riesling,Argyle
2009-01-01,France,Côtes de Provence,Cuvée Tradition,87,17.00,Provence,Domaine Gavoty 2009 Cuvée Tradition Rosé (Côtes de Provence),Rosé,Domaine Gavoty
2009-01-01,US,North Coast,Silver Label,86,20.00,California,B.R. Cohn 2009 Silver Label Cabernet Sauvignon (North Coast),Cabernet Sauvignon,B.R. Cohn
2009-01-01,Spain,Vino de la Tierra de Castilla,,85,9.00,Central Spain,Almez 2009 Tempranillo (Vino de la Tierra de Castilla),Tempranillo,Almez
2009-01-01,Spain,Ribera del Duero,Crianza,89,20.00,Northern Spain,Viña Vilano 2009 Crianza (Ribera del Duero),Tempranillo,Viña Vilano
2009-01-01,France,Moulin-à-Vent,Champ de Cour,92,,Beaujolais,Jacques Charlet 2009 Champ de Cour (Moulin-à-Vent),Gamay,Jacques Charlet
2009-01-01,Italy,Etna,Cirneco Rosso,87,45.00,Sicily & Sardinia,Terrazze dell'Etna 2009 Cirneco Rosso (Etna),Nerello Mascalese,Terrazze dell'Etna
2009-01-01,France,Cahors,,86,15.00,Southwest France,Domaine Brunet 2009 Malbec (Cahors),Malbec,Domaine Brunet
2009-01-01,US,Carmel Valley,Family Reserve,87,35.00,California,Joullian 2009 Family Reserve Syrah (Carmel Valley),Syrah,Joullian
2009-01-01,Italy,Terre di Chieti,,86,11.00,Central Italy,Terra d'Aligi 2009 Pecorino (Terre di Chieti),Pecorino,Terra d'Aligi
2009-01-01,US,Carneros,,86,33.00,California,Cuvaison 2009 Pinot Noir (Carneros),Pinot Noir,Cuvaison
2009-01-01,US,Napa Valley,"Blend #5",86,25.00,California,"Tyler Florence 2009 Blend #5 Cabernet Sauvignon (Napa Valley)",Cabernet Sauvignon,Tyler Florence
2009-01-01,Chile,,Reserva,85,12.00,Colchagua Valley,Casa Silva 2009 Reserva Cabernet Sauvignon (Colchagua Valley),Cabernet Sauvignon,Casa Silva
2009-01-01,US,Columbia Valley (WA),Stillwater Creek Vineyard,90,28.00,Washington,Novelty Hill 2009 Stillwater Creek Vineyard Syrah (Columbia Valley (WA)),Syrah,Novelty Hill
2009-01-01,Spain,Ribera del Duero,Corimbo,90,38.00,Northern Spain,Bodegas La Horra 2009 Corimbo (Ribera del Duero),Tempranillo,Bodegas La Horra
2009-01-01,Austria,,Austrian Pepper,87,15.00,Niederösterreich,R&A; Pfaffl 2009 Austrian Pepper Grüner Veltliner (Niederösterreich),Grüner Veltliner,R&A; Pfaffl
2009-01-01,US,Santa Lucia Highlands,Pisoni Vineyard,93,65.00,California,Testarossa 2009 Pisoni Vineyard Pinot Noir (Santa Lucia Highlands),Pinot Noir,Testarossa
2009-01-01,France,Bordeaux Supérieur,,88,,Bordeaux,Château Haut Bessac 2009 Bordeaux Supérieur,Bordeaux-style Red Blend,Château Haut Bessac
2009-01-01,Italy,Chianti Classico,Casalino Riserva,87,15.00,Tuscany,Bonacchi 2009 Casalino Riserva (Chianti Classico),Sangiovese,Bonacchi
2009-01-01,US,Sonoma Coast,McDougall Vineyard,94,58.00,California,Dutton-Goldfield 2009 McDougall Vineyard Pinot Noir (Sonoma Coast),Pinot Noir,Dutton-Goldfield
2009-01-01,Spain,Rioja,Selección Especial,86,24.00,Northern Spain,Marqués de Terán 2009 Selección Especial (Rioja),Tempranillo,Marqués de Terán
2009-01-01,US,Monticello,Paul Shaffer 3rd Edition,87,35.00,Virginia,Veritas 2009 Paul Shaffer 3rd Edition Petit Verdot (Monticello),Petit Verdot,Veritas
2009-01-01,US,Mendocino,Alder Springs Vineyard,93,38.00,California,Townley 2009 Alder Springs Vineyard Chardonnay (Mendocino),Chardonnay,Townley
2009-01-01,US,Russian River Valley,Pennacchio Vineyard,96,45.00,California,De Loach 2009 Pennacchio Vineyard Pinot Noir (Russian River Valley),Pinot Noir,De Loach
2009-01-01,US,Columbia Valley (WA),Decadence,87,50.00,Washington,Gordon Estate 2009 Decadence Red (Columbia Valley (WA)),Red Blend,Gordon Estate
2009-01-01,Italy,Sangiovese di Romagna,Il 500,88,11.00,Central Italy,Fattoria Zerbina 2009 Il 500 (Sangiovese di Romagna),Sangiovese,Fattoria Zerbina
2009-01-01,Italy,Amarone della Valpolicella Classico,Calcarole,88,140.00,Veneto,Guerrieri Rizzardi 2009 Calcarole (Amarone della Valpolicella Classico),Red Blend,Guerrieri Rizzardi
2009-01-01,US,Napa Valley,,86,18.00,California,Courtney Benham 2009 Merlot (Napa Valley),Merlot,Courtney Benham
2009-01-01,Italy,Barolo,Conca,85,,Piedmont,Renato Ratti 2009 Conca (Barolo),Nebbiolo,Renato Ratti
2009-01-01,Italy,Barolo,Cannubi Riserva,89,45.00,Piedmont,Borgogno F.lli Serio e Battista 2009 Cannubi Riserva (Barolo),Nebbiolo,Borgogno F.lli Serio e Battista
2009-01-01,US,Columbia Valley (WA),,89,34.00,Washington,Full Pull & Friends 2009 Cabernet Sauvignon (Columbia Valley (WA)),Cabernet Sauvignon,Full Pull & Friends
2009-01-01,Portugal,,Casa de Santar Conde de Santar,94,46.00,Dão,Dão Sul 2009 Casa de Santar Conde de Santar Red (Dão),Portuguese Red,Dão Sul
2009-01-01,Portugal,,Quinta do Cardo Grande Escolha,93,55.00,Beira Interior,Companhia das Quintas 2009 Quinta do Cardo Grande Escolha Red (Beira Interior),Portuguese Red,Companhia das Quintas
2009-01-01,Slovenia,,,89,37.00,Goriska Brda,Kabaj 2009 Merlot (Goriska Brda),Merlot,Kabaj
2009-01-01,US,Carneros,Reserve,86,60.00,California,Robert Mondavi 2009 Reserve Pinot Noir (Carneros),Pinot Noir,Robert Mondavi
2009-01-01,US,Horse Heaven Hills,Destiny Ridge Vineyard,87,32.00,Washington,Almquist 2009 Destiny Ridge Vineyard Cabernet Sauvignon (Horse Heaven Hills),Cabernet Sauvignon,Almquist
2009-01-01,France,Juliénas,Les Ravinets,90,19.00,Beaujolais,Ferraud et Fils 2009 Les Ravinets (Juliénas),Gamay,Ferraud et Fils
2009-01-01,Austria,,Pannobile,92,55.00,Burgenland,Gernot and Heike Heinrich 2009 Pannobile Red (Burgenland),Austrian Red Blend,Gernot and Heike Heinrich
2009-01-01,France,Saint-Émilion,,87,34.00,Bordeaux,Château Fombrauge 2009 Saint-Émilion,Bordeaux-style Red Blend,Château Fombrauge
2009-01-01,France,Bordeaux Supérieur,Cuvée Prestige,87,14.00,Bordeaux,Château de Cornemps 2009 Cuvée Prestige (Bordeaux Supérieur),Bordeaux-style Red Blend,Château de Cornemps
2009-01-01,US,Santa Barbara County,,87,12.00,California,Rock Hollow 2009 Sauvignon Blanc (Santa Barbara County),Sauvignon Blanc,Rock Hollow
2009-01-01,Chile,,Tributo,87,20.00,Leyda Valley,Caliterra 2009 Tributo Sauvignon Blanc (Leyda Valley),Sauvignon Blanc,Caliterra
2009-01-01,US,Chalk Hill,Estate Bottled,92,50.00,California,Chalk Hill 2009 Estate Bottled Viognier (Chalk Hill),Viognier,Chalk Hill
2009-01-01,Italy,Colline Pescaresi,Trabocchetto,87,16.00,Central Italy,Talamonti 2009 Trabocchetto Pecorino (Colline Pescaresi),Pecorino,Talamonti
2009-01-01,US,Horse Heaven Hills,McKinley Springs Vineyard,90,35.00,Washington,Robert Ramsay 2009 McKinley Springs Vineyard Mourvèdre (Horse Heaven Hills),Mourvèdre,Robert Ramsay
2009-01-01,Argentina,Calchaquí Valley,Don David Reserve,84,16.00,Other,Michel Torino 2009 Don David Reserve Malbec (Calchaquí Valley),Malbec,Michel Torino
2009-01-01,France,Châteauneuf-du-Pape,Domaine Grand Veneur,92,53.00,Rhône Valley,Alain Jaume et Fils 2009 Domaine Grand Veneur Red (Châteauneuf-du-Pape),Rhône-style Red Blend,Alain Jaume et Fils
2009-01-01,US,Paso Robles,,85,13.00,California,Castoro Cellars 2009 Cabernet Sauvignon (Paso Robles),Cabernet Sauvignon,Castoro Cellars
2009-01-01,US,Rutherford,,88,26.00,California,Azur 2009 Sauvignon Blanc (Rutherford),Sauvignon Blanc,Azur
2009-01-01,Bulgaria,,,80,9.00,Bulgaria,Targovishte 2009 Muskat Ottonel (Bulgaria),Muskat Ottonel,Targovishte
2009-01-01,US,Columbia Valley (WA),Reserve,89,20.00,Washington,Snoqualmie 2009 Reserve Cabernet Sauvignon (Columbia Valley (WA)),Cabernet Sauvignon,Snoqualmie
2009-01-01,Italy,Alto Adige,Aus Gries,88,23.00,Northeastern Italy,Nals Margreid 2009 Aus Gries Lagrein (Alto Adige),Lagrein,Nals Margreid
2009-01-01,Italy,Noto,Santa Cecilia,90,43.00,Sicily & Sardinia,Planeta 2009 Santa Cecilia Red (Noto),Red Blend,Planeta
2009-01-01,Italy,Sagrantino di Montefalco,Colleallodole,95,70.00,Central Italy,Milziade Antano 2009 Colleallodole (Sagrantino di Montefalco),Sagrantino,Milziade Antano
2009-01-01,South Africa,,,84,10.00,Robertson,Robertson Winery 2009 Sauvignon Blanc (Robertson),Sauvignon Blanc,Robertson Winery
2009-01-01,US,Finger Lakes,Dry,88,15.00,New York,Sheldrake Point 2009 Dry Riesling (Finger Lakes),Riesling,Sheldrake Point
2009-01-01,Argentina,Mendoza,Red,84,4.00,Mendoza Province,Broke Ass 2009 Red Malbec-Syrah (Mendoza),Malbec-Syrah,Broke Ass
2009-01-01,Italy,Veneto,Novalis,85,14.00,Veneto,Bonotto delle Tezze 2009 Novalis Manzoni (Veneto),Manzoni,Bonotto delle Tezze
2009-01-01,South Africa,,De Tradisie,89,19.00,Stellenbosch,Rudera 2009 De Tradisie Chenin Blanc (Stellenbosch),Chenin Blanc,Rudera
2009-01-01,Chile,,Quelen Special Selection,83,75.00,Maipo Valley,Viña Pérez Cruz 2009 Quelen Special Selection Red (Maipo Valley),Red Blend,Viña Pérez Cruz
2009-01-01,France,Costières de Nîmes,Confidence,89,18.00,Rhône Valley,Château Beaubois 2009 Confidence Red (Costières de Nîmes),Rhône-style Red Blend,Château Beaubois
2009-01-01,Italy,Toscana,Roccato,92,60.00,Tuscany,Rocca delle MacÃ¬e 2009 Roccato Red (Toscana),Red Blend,Rocca delle MacÃ¬e
2009-01-01,South Africa,,Cabernet Sauvignon-Merlot-Shiraz,87,15.00,Stellenbosch,Bradgate 2009 Cabernet Sauvignon-Merlot-Shiraz Red (Stellenbosch),Red Blend,Bradgate
2009-01-01,US,Napa Valley,Beckstoffer To Kalon Vineyard,90,135.00,California,Pont de Chevalier 2009 Beckstoffer To Kalon Vineyard Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Pont de Chevalier
2009-01-01,US,Santa Lucia Highlands,Estate,90,45.00,California,Boekenoogen 2009 Estate Pinot Noir (Santa Lucia Highlands),Pinot Noir,Boekenoogen
2009-01-01,Chile,,Castillo de Molina Reserva,86,12.00,Central Valley,San Pedro 2009 Castillo de Molina Reserva Cabernet Sauvignon (Central Valley),Cabernet Sauvignon,San Pedro
2009-01-01,Bulgaria,,Reserve,87,9.00,Thracian Valley,Domaine Boyar 2009 Reserve Cabernet Sauvignon (Thracian Valley),Cabernet Sauvignon,Domaine Boyar
2009-01-01,US,Columbia Valley (WA),,90,32.00,Washington,Tempus Cellars 2009 Cabernet Sauvignon (Columbia Valley (WA)),Cabernet Sauvignon,Tempus Cellars
2009-01-01,Chile,,Reserva,84,9.00,Colchagua Valley,Luis Felipe Edwards 2009 Reserva Cabernet Sauvignon (Colchagua Valley),Cabernet Sauvignon,Luis Felipe Edwards
2009-01-01,Italy,Montepulciano d'Abruzzo Cerasuolo,Vigneto Vigne Nuove,86,13.00,Central Italy,Valle Reale 2009 Vigneto Vigne Nuove (Montepulciano d'Abruzzo Cerasuolo),Rosé,Valle Reale
2009-01-01,Spain,Rioja,Capellanía,89,28.00,Northern Spain,Marqués de Murrieta 2009 Capellanía Viura (Rioja),Viura,Marqués de Murrieta
2009-01-01,US,Yakima Valley,Soleil,94,25.00,Washington,Maison Bleue 2009 Soleil Roussanne (Yakima Valley),Roussanne,Maison Bleue
2009-01-01,US,Willamette Valley,,87,25.00,Oregon,Zimri Cellars 2009 Pinot Noir (Willamette Valley),Pinot Noir,Zimri Cellars
2009-01-01,Austria,,Diermannsee,88,18.00,Niederösterreich,Norbert Bauer 2009 Diermannsee Riesling (Niederösterreich),Riesling,Norbert Bauer
2009-01-01,Australia,Barossa Valley,Avignon,90,35.00,South Australia,Kaesler 2009 Avignon Red (Barossa Valley),Rhône-style Red Blend,Kaesler
2009-01-01,Argentina,Tupungato,Grand Reserve,87,25.00,Mendoza Province,Piattelli 2009 Grand Reserve Cabernet Sauvignon (Tupungato),Cabernet Sauvignon,Piattelli
2009-01-01,Israel,,Yarden Odem Vineyard,87,19.00,Galilee,Golan Heights Winery 2009 Yarden Odem Vineyard Chardonnay (Galilee),Chardonnay,Golan Heights Winery
2009-01-01,France,Saint-Estèphe,,90,35.00,Bordeaux,Château Bel-Air Ortet 2009 Saint-Estèphe,Bordeaux-style Red Blend,Château Bel-Air Ortet
2009-01-01,Spain,Rioja,Reserva Privada,88,70.00,Northern Spain,Marqués de Vargas 2009 Reserva Privada (Rioja),Tempranillo Blend,Marqués de Vargas
2009-01-01,Germany,,Bernkasteler alte Badstube am Doctorberg Kabinett,89,22.00,Mosel,Dr. Heidemanns-Bergweiler 2009 Bernkasteler alte Badstube am Doctorberg Kabinett Riesling (Mosel),Riesling,Dr. Heidemanns-Bergweiler
2009-01-01,Argentina,Mendoza,,83,9.00,Mendoza Province,Espiritu de Argentina 2009 Torrontés (Mendoza),Torrontés,Espiritu de Argentina
2009-01-01,Chile,,El Olivar Alto Single Vineyard,88,25.00,Colchagua Valley,Viu Manent 2009 El Olivar Alto Single Vineyard Syrah (Colchagua Valley),Syrah,Viu Manent
2009-01-01,Italy,Franciacorta,Satèn Millesimato,87,41.00,Lombardy,Le Marchesine 2009 Satèn Millesimato Chardonnay (Franciacorta),Chardonnay,Le Marchesine
2009-01-01,South Africa,,Guillermo,86,18.00,Swartland,Painted Wolf 2009 Guillermo Pinotage (Swartland),Pinotage,Painted Wolf
2009-01-01,Spain,Campo de Borja,,89,8.00,Northern Spain,Borsao 2009 Red (Campo de Borja),Red Blend,Borsao
2009-01-01,France,Saint-Joseph,,88,36.00,Rhône Valley,Maison Nicolas Perrin 2009 Saint-Joseph,Syrah,Maison Nicolas Perrin
2009-01-01,Romania,,Vitis Metamorfosis,84,15.00,Dealu Mare,Cramele Halewood 2009 Vitis Metamorfosis Merlot (Dealu Mare),Merlot,Cramele Halewood
2009-01-01,Spain,Ribera del Duero,Secreto Vendimia Seleccionada,84,,Northern Spain,Viña Mayor 2009 Secreto Vendimia Seleccionada (Ribera del Duero),Tempranillo,Viña Mayor
